ape_round,parent_prompt_id,prompt_id,prompt_family,prompt_text,target_word,pos,subcategory,reference_cue,generated_cue
0,,p001,few_shot,請參考示例風格，為新的目標詞彙產生一個簡短、自然、容易理解的提示句，協助失語症患者說出答案。不可直接說出目標詞。,飯糰,名詞,食物,常作為早餐食用,一種由米製作的主食
0,,p001,few_shot,請參考示例風格，為新的目標詞彙產生一個簡短、自然、容易理解的提示句，協助失語症患者說出答案。不可直接說出目標詞。,香蕉,名詞,水果,台灣的旗山種很多,
0,,p001,few_shot,請參考示例風格，為新的目標詞彙產生一個簡短、自然、容易理解的提示句，協助失語症患者說出答案。不可直接說出目標詞。,高鐵,名詞,交通工具,"透過電力驅動,行駛於專用軌道上",需要購票始發站終點站
0,,p001,few_shot,請參考示例風格，為新的目標詞彙產生一個簡短、自然、容易理解的提示句，協助失語症患者說出答案。不可直接說出目標詞。,鳳梨,名詞,水果,切開後有特殊香氣,
0,,p001,few_shot,請參考示例風格，為新的目標詞彙產生一個簡短、自然、容易理解的提示句，協助失語症患者說出答案。不可直接說出目標詞。,鹽,名詞,調味,在古代是非常珍貴的物品,
0,,p001,few_shot,請參考示例風格，為新的目標詞彙產生一個簡短、自然、容易理解的提示句，協助失語症患者說出答案。不可直接說出目標詞。,麵,名詞,食物,由小麥製成的主食,由小麥製成的主食
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,上廁所,動詞,動作,會坐/蹲在馬桶上執行動作,上厕所，方便一下
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,下象棋,動詞,休閒娛樂,需要理解不同棋子的移動規則才能下得好,
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,假牙,名詞,輔具,剛戴上時可能會有異物感,戴在嘴巴上，帮助咀嚼食物
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,傘,名詞,生活用品,"用完後要晾乾,不然會發霉",攜帶陽光，遮擋雨滴
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,公園,名詞,娛樂場所,適合散步、慢跑的區域,
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,公車,名詞,交通工具,票價便宜,坐上紅色電梯，前往公交站
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,冰淇淋,名詞,食物,吃起來冰涼黏稠,夏天裡的一個甜蜜瞬間
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,冰箱,名詞,電器用品,"長方形,有兩個門",冷藏食物，快速便利
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,冷氣,名詞,電器用品,開27度可以環保愛地球,如何調整室內溫度
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,刷牙,動詞,動作,正確的XX方式是由上往下、由內到外,
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,削水果,動詞,動作,通常使用在蘋果、梨子、棗子等較硬的果皮上,切開水果準備食用
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,剪刀,名詞,生活用品,大部分是塑膠手柄,
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,剪指甲,動詞,動作,需要使用專門的小工具,
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,助聽器,名詞,輔具,需要定期更換電池或充電,
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,原子筆,名詞,文具,按一下或轉一下可推出筆芯,如何快速書寫一張便條
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,叉子,名詞,餐具,兒童款的XX會比較圓潤,
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,吃飯,動詞,動作,一天三餐,
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,吐司,名詞,食物,拉肚子的時候會吃的,切片早餐，輕鬆捲起來
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,吸塵器,名詞,電器用品,分為無線與有線兩種,輕鬆清理家務，一鍵搞定
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,吹風機,名詞,電器用品,"部分有折疊設計,方便攜帶",
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,咳嗽,動詞,動作,會泡陳皮和柿餅茶來緩解症狀,咳著痰，感覺好累
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,唱歌,動詞,休閒娛樂,"有時會搭配樂器,如吉他、鋼琴或卡拉OK伴奏",
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,喝水,動詞,動作,有些人會加入檸檬等來增加味道,拿起杯子，喝一口水
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,圖書館,名詞,學校,有電腦可以查詢館藏資料,
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,地瓜球,名詞,食物,"用紙袋裝,用竹籤戳著吃",
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,寫字,動詞,動作,學生上課時經常做的事情,記下今天要寫的文章主題
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,帽子,名詞,服飾&配件,冬天的款式有時會加內襯,
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,床,名詞,家具,"有收納空間,底下可以放東西",
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,手機,名詞,電器用品,耳機、充電線、網路,如何快速查閱電話簿
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,打噴嚏,動詞,動作,生病時會更頻繁發生,
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,打拳,動詞,休閒娛樂,XX能提升身體平衡感,
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,拍照,動詞,動作,光線、角度和背景會影響結果,拿起手機，捕捉美好瞬間
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,拐杖,名詞,輔具,有標準型、四腳型或摺疊款式,如何使用手杖行走
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,掃地,動詞,動作,"搭配拖地效果更好,讓地板變得更潔淨",
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,插座,名詞,電器用品,通電,接通電源的小工具
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,摩托車,名詞,交通工具,需要加汽油或電力才能運行,騎行輕便代步工具
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,摺衣服,動詞,動作,有些人會用專門的板子來幫助摺整齊,把衣物整理好，放入衣櫃
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,操場,名詞,運動場所,"有些設有夜間照明,方便晚間運動",足球場上的沙坑
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,擦桌子,動詞,動作,在餐廳、學校、辦公室都很常見,將抹布輕輕擦拭桌面
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,擦汗,動詞,動作,用力過大可能會讓皮膚泛紅,
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,擦眼鏡,動詞,動作,太用力可能會導致損壞,檢查鏡片是否清晰
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,散步,動詞,休閒娛樂,"天氣涼爽時會更舒服,避免烈日或下雨天",
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,杯子,名詞,生活用品,有圓形的開口,
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,桌子,名詞,家具,吃飯時大家會圍著它坐下來,
0,,p002,zero_shot,請根據目標詞彙產生一個簡短的語意提示句，內容需具體、常見、容易理解，不可直接包含目標詞。,機場,名詞,交通場所,內部有免稅商店和餐廳,
